food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary
biscuit with egg steak,410,28.4,8.6,21.3,0.0,17.9,0.0,272.3,0.9,0.045,90.76666666666668,43.0,43.69230769230769,7.1000000000000005,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
taco salad,212,11.2,5.2,17.9,0.0,10.0,0.0,33.0,0.6,0.03,11.0,26.0,17.23076923076923,5.966666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
succotash,213,1.5,0.3,46.8,0.0,9.7,0.0,0.0,0.5,0.025,0.0,1.5,2.307692307692308,15.6,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
nachos with cheese jalapeno peppers,608,34.1,14.0,60.1,0.0,16.8,0.0,83.6,1.7,0.08499999999999999,27.866666666666667,70.0,52.46153846153846,20.033333333333335,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
biscuit with egg ham,442,27.0,5.9,31.4,4.2,20.4,0.8,299.5,1.4,0.06999999999999999,99.83333333333333,29.500000000000004,41.53846153846154,10.466666666666665,3.2,42.00000000000001,Medium,1,โคเลสเตอรอลค่อนข้างสูง
ladyfingers,103,2.6,0.9,16.9,7.2,3.0,0.3,62.5,0.016,0.0007999999999999999,20.833333333333336,4.5,4.0,5.633333333333333,1.2,72.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
mozzarella steak fried,102,5.9,2.2,7.7,0.7,4.6,0.6,10.2,0.2,0.01,3.3999999999999995,11.000000000000002,9.076923076923077,2.566666666666667,2.4,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tamale navajo,285,11.4,4.5,33.7,1.8,11.7,5.8,31.6,0.8,0.04,10.533333333333333,22.5,17.53846153846154,11.233333333333334,23.2,18.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
blueberry pancakes,84,3.5,0.8,11.0,0.0,2.3,0.0,21.3,0.2,0.01,7.1000000000000005,4.0,5.384615384615385,3.6666666666666665,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chimichanga with beef cheese,443,23.4,11.2,39.3,0.0,20.1,0.0,51.2,1.0,0.05,17.06666666666667,55.99999999999999,36.0,13.099999999999998,0.0,0.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
egg cheese sandwich,340,19.4,6.6,25.9,0.0,15.6,0.0,290.5,0.8,0.04,96.83333333333334,32.99999999999999,29.846153846153843,8.633333333333333,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
biscuit with egg bacon,458,31.1,8.0,28.6,3.3,17.0,0.8,352.5,1.3,0.065,117.5,40.0,47.84615384615385,9.533333333333333,3.2,32.99999999999999,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
pupusas con queso,300,15.5,7.6,26.2,1.4,13.7,3.4,37.4,0.5,0.025,12.466666666666667,38.0,23.846153846153847,8.733333333333333,13.600000000000001,13.999999999999998,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
apple croissant,145,5.0,2.8,21.1,0.0,4.2,1.4,17.7,0.2,0.01,5.8999999999999995,13.999999999999998,7.6923076923076925,7.033333333333334,5.6,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
refried red beans,336,16.1,2.2,36.0,0.0,11.7,11.0,0.0,0.9,0.045,0.0,11.000000000000002,24.76923076923077,12.0,44.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
tostada with guacamole,180,11.6,4.9,16.0,0.0,6.2,0.0,19.6,0.4,0.02,6.533333333333334,24.500000000000004,17.846153846153847,5.333333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chicken sandwich,468,20.9,4.0,39.1,6.8,30.4,2.6,65.5,1.4,0.06999999999999999,21.833333333333332,20.0,32.153846153846146,13.033333333333333,10.4,68.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
fried rice,228,3.2,0.7,43.4,0.6,6.5,1.5,32.2,0.6,0.03,10.733333333333334,3.4999999999999996,4.923076923076923,14.466666666666667,6.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pupusas del cerdo,283,12.7,3.9,28.1,1.8,14.0,3.2,35.4,0.5,0.025,11.799999999999999,19.5,19.538461538461537,9.366666666666667,12.8,18.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey pot pie,699,34.9,11.4,70.3,0.0,25.8,4.4,63.5,1.4,0.06999999999999999,21.166666666666668,57.00000000000001,53.69230769230769,23.43333333333333,17.6,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
cheese croissant,331,16.7,8.5,37.6,9.1,7.4,2.1,45.6,0.3,0.015,15.2,42.5,25.692307692307693,12.533333333333333,8.4,90.99999999999999,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
chimichanga with beef,425,19.7,8.5,42.8,0.0,19.6,0.0,8.7,0.9,0.045,2.9,42.5,30.307692307692307,14.266666666666666,0.0,0.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
french toast with butter,178,9.4,3.9,18.0,0.0,5.2,0.0,58.1,0.3,0.015,19.366666666666667,19.5,14.461538461538462,6.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
ham egg cheese sandwich,347,16.3,7.4,30.9,0.0,19.2,0.0,246.0,1.0,0.05,82.0,37.0,25.07692307692308,10.299999999999999,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
english muffin with butter,189,5.8,2.4,30.4,0.0,4.9,0.0,12.6,0.4,0.02,4.199999999999999,12.0,8.923076923076923,10.133333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
savoury noodle one pan dinner tandaco,172,1.2,0.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.846153846153846,1.8333333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
ham cheese sandwich,352,15.5,6.4,33.3,0.0,20.7,0.0,58.4,0.8,0.04,19.466666666666665,32.0,23.846153846153847,11.099999999999998,0.0,0.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
sweet gefilte fish,35,0.7,0.2,3.1,0.0,3.8,0.0,12.6,0.2,0.01,4.199999999999999,1.0,1.0769230769230769,1.0333333333333332,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
poached egg,72,4.7,1.6,0.4,0.2,6.3,0.0,185.0,0.1,0.005,61.66666666666667,8.0,7.230769230769231,0.13333333333333336,0.0,2.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
tostada with beef cheese,315,16.3,10.4,22.8,0.0,19.0,0.0,40.8,0.9,0.045,13.599999999999998,52.0,25.07692307692308,7.6,0.0,0.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
tostada with beans cheese,223,9.9,5.4,26.5,0.0,9.6,0.0,30.2,0.5,0.025,10.066666666666666,27.0,15.230769230769232,8.833333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork tamale,247,12.8,3.8,22.4,0.7,10.4,3.4,28.4,0.7,0.034999999999999996,9.466666666666667,19.0,19.692307692307693,7.466666666666666,13.600000000000001,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
nachos with cheese,274,17.2,1.7,27.9,1.7,3.5,2.6,2.4,0.3,0.015,0.8,8.5,26.46153846153846,9.3,10.4,17.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pulled pork in barbecue sauce,418,11.0,3.5,46.7,37.8,32.8,3.0,87.2,1.7,0.08499999999999999,29.06666666666667,17.5,16.923076923076923,15.566666666666668,12.0,378.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
baked potato with cheese sauce,474,28.7,10.6,46.5,0.0,14.6,0.0,17.8,0.4,0.02,5.933333333333334,53.0,44.15384615384615,15.5,0.0,0.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
baked beans,310,10.3,3.9,43.3,0.0,11.1,11.0,10.0,0.8,0.04,3.3333333333333335,19.5,15.846153846153847,14.433333333333332,44.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
arroz con frijoles,220,5.6,1.1,35.6,1.3,6.8,5.0,0.0,0.6,0.03,0.0,5.500000000000001,8.615384615384615,11.866666666666667,20.0,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taco with beef cheese lettuce,156,8.8,3.0,13.7,0.6,6.1,2.7,19.3,0.3,0.015,6.433333333333334,15.0,13.53846153846154,4.566666666666666,10.8,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
burrito with beans cheese beef,165,6.6,3.6,19.8,0.0,7.3,0.0,61.9,0.5,0.025,20.633333333333333,18.0,10.153846153846153,6.6000000000000005,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
egg mix,30,2.2,0.8,0.098,0.091,2.4,0.0,81.5,0.012,0.0006000000000000001,27.166666666666668,4.0,3.384615384615385,0.03266666666666667,0.0,0.91,Low,0,โคเลสเตอรอลค่อนข้างสูง
falafel,57,3.0,0.4,5.4,0.0,2.3,0.0,0.0,0.081,0.00405,0.0,2.0,4.615384615384616,1.8000000000000003,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
taco salad with chili con carne,193,8.8,4.0,17.7,0.0,11.6,0.0,3.5,0.6,0.03,1.1666666666666667,20.0,13.53846153846154,5.8999999999999995,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
wonton wrappers,93,0.5,0.022,18.5,0.0,3.1,0.6,2.9,0.2,0.01,0.9666666666666667,0.10999999999999999,0.7692307692307693,6.166666666666667,2.4,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
hushpuppies,512,20.5,3.2,69.9,3.1,11.7,4.3,68.4,1.0,0.05,22.8,16.0,31.538461538461537,23.3,17.2,31.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
chicken pot pie,598,34.6,12.6,57.3,7.2,14.6,3.0,51.3,1.2,0.06,17.099999999999998,63.0,53.23076923076924,19.1,12.0,72.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
general tsos chicken,1578,87.5,14.8,128.3,62.1,69.0,4.8,283.6,2.3,0.11499999999999999,94.53333333333333,74.0,134.6153846153846,42.76666666666667,19.2,621.0,High,2,โคเลสเตอรอลค่อนข้างสูง | น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ | ไขมันอิ่มตัวค่อนข้างสูง
burrito with beans cheese,379,11.2,4.3,57.8,3.2,13.6,7.8,9.3,1.0,0.05,3.1000000000000005,21.5,17.23076923076923,19.266666666666666,31.2,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vegetarian fillets,247,15.3,2.4,7.7,0.7,19.6,5.2,0.0,0.4,0.02,0.0,12.0,23.53846153846154,2.566666666666667,20.8,6.999999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
biscuit with egg sausage,505,33.6,10.4,34.1,1.5,18.0,0.3,260.8,1.1,0.055,86.93333333333334,52.0,51.69230769230769,11.366666666666667,1.2,15.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
chicken chow mein,513,16.9,3.0,50.1,10.5,40.8,6.0,96.6,1.9,0.095,32.2,15.0,25.999999999999996,16.7,24.0,105.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
fruit burrito,231,9.5,4.6,35.0,0.0,2.5,0.0,3.7,0.2,0.01,1.2333333333333334,23.0,14.615384615384617,11.666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
arroz con leche,369,9.3,4.8,63.0,38.6,8.1,1.3,20.2,0.3,0.015,6.7333333333333325,24.0,14.30769230769231,21.0,5.2,386.00000000000006,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
caramel custard flan,444,12.3,5.5,69.7,70.8,13.9,0.0,275.4,0.2,0.01,91.8,27.500000000000004,18.923076923076923,23.233333333333334,0.0,708.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
gelatin dessert,167,0.0,0.0,38.3,36.4,3.3,0.0,0.0,0.2,0.01,0.0,0.0,0.0,12.766666666666666,0.0,363.99999999999994,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
chocolate milk dessert,229,1.4,0.8,51.6,51.6,5.9,0.0,0.0,0.1,0.005,0.0,4.0,2.1538461538461537,17.200000000000003,0.0,516.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
chocolate mousse,338,24.0,13.7,24.1,22.2,6.2,0.9,210.0,0.081,0.00405,70.0,68.5,36.92307692307693,8.033333333333333,3.6000000000000005,221.99999999999997,High,2,โคเลสเตอรอลค่อนข้างสูง | น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ | ไขมันอิ่มตัวค่อนข้างสูง
dulce de leche,60,1.4,0.9,10.5,9.5,1.3,0.0,5.5,0.036,0.0017999999999999997,1.8333333333333333,4.5,2.1538461538461537,3.5000000000000004,0.0,95.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
apple crisp,454,9.7,1.9,87.0,55.5,4.9,3.9,0.0,1.0,0.05,0.0,9.5,14.923076923076922,28.999999999999996,15.6,555.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
spinach spaghetti cooked,182,0.9,0.1,36.6,0.0,6.4,0.0,0.0,0.061,0.0030499999999999998,0.0,0.5,1.3846153846153846,12.200000000000001,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
corn pasta cooked,176,1.0,0.1,39.1,0.0,3.7,6.7,0.0,0.0,0.0,0.0,0.5,1.5384615384615385,13.033333333333333,26.8,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
spaghetti with meat sauce,255,2.9,1.0,43.1,7.4,14.3,5.1,17.0,0.7,0.034999999999999996,5.666666666666666,5.0,4.461538461538462,14.366666666666667,20.4,74.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pasta with meatballs in tomato sauce,273,13.0,5.0,28.3,7.2,10.6,6.9,23.0,0.7,0.034999999999999996,7.666666666666666,25.0,20.0,9.433333333333334,27.6,72.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cheese tortellini,332,7.8,3.9,50.8,1.0,14.6,2.1,45.4,0.4,0.02,15.133333333333333,19.5,12.0,16.933333333333334,8.4,10.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pasta with sliced franks in tomato sauce,227,6.0,2.5,32.0,8.0,11.0,4.0,22.7,0.7,0.034999999999999996,7.566666666666666,12.5,9.230769230769232,10.666666666666668,16.0,80.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lasagna,166,6.1,2.9,18.9,3.8,9.0,2.1,20.9,0.5,0.025,6.966666666666667,14.499999999999998,9.384615384615385,6.3,8.4,38.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
macaroni cheese,310,9.4,3.1,43.7,3.0,12.6,2.3,15.1,0.9,0.045,5.033333333333333,15.5,14.461538461538462,14.566666666666666,9.2,30.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
vegetable lasagna,316,13.7,5.5,32.2,5.8,15.6,4.3,31.8,1.0,0.05,10.6,27.500000000000004,21.076923076923077,10.733333333333334,17.2,57.99999999999999,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
spinach egg noodles cooked,211,2.5,0.6,38.8,1.1,8.1,3.7,52.8,0.068,0.0034,17.599999999999998,3.0,3.8461538461538463,12.933333333333334,14.800000000000002,11.000000000000002,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
cheese lasagna,316,13.0,5.1,33.6,10.3,15.9,4.1,31.6,0.7,0.034999999999999996,10.533333333333333,25.5,20.0,11.200000000000001,16.4,103.0,Medium,1,น้ำตาลถึงหรือเกินเกณฑ์ต่อมื้อ
